682;bunker;1505.00;12.25;1775.00;4.33;0
682;coastal_bunker;1550.00;10.13;1768.00;-4.19;0
682;dockyard;1551.00;10.28;1767.00;-3.50;0
682;nuclear_reactor;1525.00;10.85;1778.00;4.39;0
683;naval_base;1482.00;9.60;1852.00;-3.03;8815
683;naval_base;1356.00;9.75;1918.00;-4.09;451
683;naval_base;1398.00;9.93;1893.00;-4.15;8815
683;naval_base;1326.00;9.70;1945.00;-4.31;451
683;bunker;1407.00;10.40;1858.00;4.77;0
683;bunker;1340.00;10.13;1838.00;1.67;0
683;bunker;1313.00;10.40;1969.00;4.33;0
683;bunker;1278.00;10.80;1878.00;2.27;0
683;coastal_bunker;1352.00;9.95;1925.00;-4.09;0
683;coastal_bunker;1326.00;9.70;1955.00;-4.31;0
683;coastal_bunker;1465.00;9.55;1861.00;-3.90;0
683;coastal_bunker;1405.00;9.60;1891.00;-4.15;0
683;dockyard;1328.00;9.95;1935.00;-4.31;0
683;anti_air_building;1312.00;10.40;1929.00;1.83;0
683;anti_air_building;1245.00;11.00;1912.00;5.95;0
683;anti_air_building;1275.00;10.80;1948.00;1.23;0
683;synthetic_refinery;1313.00;10.60;1865.00;5.35;0
683;nuclear_reactor;1320.00;10.40;1882.00;4.39;0
687;naval_base;1890.95;9.40;987.67;-4.23;0
687;bunker;1892.00;9.70;985.00;3.72;0
687;coastal_bunker;1893.00;9.55;985.00;-3.93;0
332;rocket_site;1832.00;10.15;1896.00;1.26;0
370;rocket_site;1419.00;10.30;1439.00;5.77;0
375;rocket_site;1227.00;11.75;1449.00;1.71;0
376;rocket_site;1155.00;16.35;1479.00;1.11;0
381;rocket_site;1087.00;16.65;1634.00;4.79;0
382;rocket_site;1150.00;17.15;1560.00;2.73;0
391;rocket_site;1308.00;11.00;1696.00;0.74;0
395;rocket_site;1422.00;10.12;1562.00;3.91;0
466;rocket_site;1662.00;10.10;1931.00;3.71;0
470;rocket_site;1027.00;11.53;1859.00;2.07;0
488;rocket_site;1784.00;10.30;993.00;4.01;0
496;rocket_site;2121.00;11.38;628.00;2.98;0
507;rocket_site;1706.00;10.30;80.00;0.53;0
504;bunker;1936.00;10.30;621.00;2.67;0
466;bunker;1671.00;10.60;1835.00;5.01;0
472;bunker;912.00;10.35;2046.00;2.88;0
472;bunker;1132.00;10.50;2032.00;6.06;0
472;bunker;1139.00;11.40;1926.00;2.44;0
472;bunker;1079.00;10.90;2000.00;5.45;0
472;bunker;1188.00;10.85;1892.00;4.51;0
472;rocket_site;1207.00;10.40;1975.00;0.89;0
472;nuclear_reactor;1124.00;11.30;1926.00;5.01;0
471;bunker;875.00;13.55;1886.00;3.69;0
471;bunker;746.00;10.30;2046.00;1.53;0
471;bunker;808.00;13.65;1994.00;0.58;0
471;bunker;801.00;13.20;1855.00;5.31;0
471;synthetic_refinery;814.00;14.05;1926.00;0.14;0
471;nuclear_reactor;841.00;13.80;1934.00;2.21;0
473;bunker;947.00;13.55;1803.00;3.90;0
473;bunker;878.00;12.23;1806.00;1.39;0
473;bunker;919.00;13.32;1808.00;5.52;0
473;rocket_site;927.00;13.65;1790.00;5.25;0
473;nuclear_reactor;886.00;12.45;1804.00;1.98;0
463;air_base;338.00;10.95;1996.00;3.46;0
463;bunker;274.00;10.75;2035.00;5.69;0
463;bunker;462.00;10.25;2009.00;0.01;0
463;bunker;484.00;12.32;2024.00;5.70;0
463;bunker;560.00;15.90;2007.00;4.74;0
463;bunker;408.00;13.78;1999.00;1.48;0
463;nuclear_reactor;297.00;10.90;2042.00;1.71;0
357;synthetic_refinery;1702.00;11.35;1636.00;1.90;0
332;radar_station;1844.00;9.55;1873.00;5.70;0
387;radar_station;1025.00;16.25;1650.00;4.92;0
391;radar_station;1350.00;10.50;1669.00;2.22;0
466;radar_station;1703.00;10.98;1848.00;4.57;0
467;radar_station;1270.00;9.70;1774.00;3.81;0
469;radar_station;1157.00;10.90;1797.00;1.18;0
470;radar_station;1011.00;11.38;1828.00;0.41;0
471;radar_station;776.00;12.32;1918.00;5.94;0
473;radar_station;914.00;12.40;1776.00;6.24;0
683;radar_station;1363.00;9.60;1901.00;1.53;0
376;fuel_silo;1188.00;13.32;1469.00;4.13;0
463;fuel_silo;264.00;10.30;2002.00;5.52;0
467;fuel_silo;1283.00;10.00;1779.00;0.96;0
469;fuel_silo;1102.00;11.10;1819.00;5.69;0
470;fuel_silo;1077.00;11.10;1826.00;3.63;0
471;fuel_silo;731.00;13.10;1977.00;4.13;0
472;fuel_silo;1031.00;10.80;2024.00;2.07;0
473;fuel_silo;897.00;11.78;1794.00;2.58;0
505;fuel_silo;2041.00;10.20;700.00;5.11;0
506;fuel_silo;1729.00;15.57;526.00;4.51;0
512;fuel_silo;1764.00;10.20;176.00;6.13;0
682;fuel_silo;1526.00;10.70;1736.00;0.67;0
683;fuel_silo;1250.00;10.95;1908.00;4.89;0
496;bunker;2089.00;11.95;614.00;4.06;0
276;supply_node;1554.00;9.80;1652.00;2.34;0
276;supply_node;1573.00;10.60;1661.00;0.36;0
332;supply_node;1825.00;10.80;1892.00;5.37;0
357;supply_node;1725.00;11.00;1675.00;2.14;0
357;supply_node;1691.00;11.70;1629.00;0.27;0
358;supply_node;1643.00;12.03;1631.00;6.06;0
358;supply_node;1654.00;11.35;1631.00;1.68;0
370;supply_node;1423.00;10.40;1443.00;3.09;0
373;supply_node;1367.00;11.48;1544.00;0.45;0
373;supply_node;1348.00;11.75;1547.00;1.87;0
375;supply_node;1249.00;10.80;1413.00;1.22;0
375;supply_node;1230.00;13.07;1470.00;5.56;0
375;supply_node;1287.00;10.38;1424.00;1.87;0
375;supply_node;1232.00;11.82;1454.00;4.03;0
375;supply_node;1328.00;10.15;1421.00;2.87;0
375;supply_node;1280.00;10.85;1379.00;4.34;0
375;supply_node;1262.00;10.60;1389.00;4.57;0
375;supply_node;1272.00;10.50;1400.00;0.87;0
375;supply_node;1206.00;12.38;1423.00;5.29;0
375;supply_node;1309.00;10.07;1420.00;3.05;0
375;supply_node;1207.00;12.55;1466.00;5.99;0
375;supply_node;1275.00;10.30;1415.00;1.18;0
375;supply_node;1294.00;10.45;1393.00;2.59;0
375;supply_node;1230.00;11.90;1432.00;1.37;0
375;supply_node;1208.00;12.70;1446.00;0.96;0
376;supply_node;1187.00;13.57;1471.00;5.26;0
376;supply_node;1164.00;16.88;1475.00;1.87;0
376;supply_node;1117.00;14.90;1472.00;4.80;0
376;supply_node;1141.00;17.13;1470.00;0.69;0
377;supply_node;1043.00;15.43;1478.00;0.45;0
377;supply_node;1072.00;15.48;1472.00;1.45;0
377;supply_node;1092.00;15.85;1476.00;2.17;0
378;supply_node;913.00;14.10;1541.00;1.87;0
378;supply_node;933.00;14.80;1512.00;4.34;0
378;supply_node;904.00;12.80;1558.00;3.58;0
378;supply_node;901.00;13.48;1573.00;3.05;0
378;supply_node;921.00;14.93;1560.00;1.67;0
378;supply_node;926.00;14.75;1543.00;1.60;0
379;supply_node;984.00;14.73;1569.00;5.56;0
379;supply_node;1012.00;15.45;1562.00;2.17;0
379;supply_node;1013.00;16.38;1530.00;2.10;0
380;supply_node;1035.00;10.80;1565.00;4.80;0
380;supply_node;1058.00;9.50;1572.00;2.10;0
381;supply_node;1148.00;13.50;1624.00;0.69;0
381;supply_node;1171.00;13.40;1623.00;2.87;0
381;supply_node;1126.00;14.60;1624.00;2.10;0
382;supply_node;1147.00;17.50;1552.00;3.58;0
382;supply_node;1178.00;13.35;1553.00;5.75;0
382;supply_node;1117.00;14.93;1552.00;1.64;0
385;supply_node;879.00;10.43;1656.00;0.41;0
385;supply_node;922.00;10.30;1643.00;1.83;0
385;supply_node;971.00;13.45;1642.00;2.89;0
387;supply_node;1009.00;15.50;1661.00;4.57;0
387;supply_node;990.00;11.82;1662.00;0.87;0
387;supply_node;991.00;13.95;1684.00;0.41;0
388;supply_node;1057.00;13.07;1711.00;3.05;0
388;supply_node;1137.00;12.25;1708.00;3.36;0
388;supply_node;1169.00;12.43;1710.00;4.76;0
388;supply_node;1088.00;12.90;1708.00;2.89;0
388;supply_node;1113.00;13.05;1702.00;0.65;0
388;supply_node;1063.00;13.38;1695.00;5.06;0
391;supply_node;1361.00;10.57;1681.00;0.41;0
391;supply_node;1357.00;11.18;1700.00;0.65;0
391;supply_node;1309.00;11.00;1711.00;4.30;0
391;supply_node;1335.00;11.15;1697.00;0.19;0
391;supply_node;1329.00;10.60;1677.00;5.71;0
393;supply_node;1480.00;9.85;1662.00;0.65;0
393;supply_node;1484.00;10.90;1643.00;5.71;0
394;supply_node;1415.00;10.80;1651.00;1.83;0
394;supply_node;1401.00;11.23;1656.00;1.67;0
395;supply_node;1407.00;10.03;1571.00;0.96;0
395;supply_node;1417.00;10.10;1559.00;3.54;0
395;supply_node;1434.00;10.10;1578.00;5.71;0
395;supply_node;1432.00;11.40;1565.00;2.36;0
395;supply_node;1422.00;10.28;1573.00;1.14;0
396;supply_node;1447.00;10.13;1569.00;3.54;0
396;supply_node;1460.00;10.53;1570.00;5.71;0
463;supply_node;277.00;10.30;2007.00;4.71;0
463;supply_node;505.00;12.68;2028.00;2.77;0
466;supply_node;1599.00;12.45;1784.00;0.60;0
466;supply_node;1759.00;10.80;1890.00;3.49;0
466;supply_node;1614.00;11.10;1725.00;4.18;0
466;supply_node;1708.00;10.90;1827.00;3.42;0
466;supply_node;1642.00;10.40;1782.00;1.55;0
466;supply_node;1695.00;10.07;1925.00;5.59;0
466;supply_node;1646.00;10.25;1833.00;0.33;0
466;supply_node;1578.00;10.20;1739.00;1.73;0
466;supply_node;1632.00;9.80;1958.00;2.43;0
466;supply_node;1611.00;10.00;1851.00;2.73;0
467;supply_node;1237.00;10.30;1773.00;2.01;0
467;supply_node;1268.00;9.95;1784.00;5.66;0
467;supply_node;1228.00;10.10;1802.00;4.89;0
469;supply_node;1147.00;10.70;1810.00;3.49;0
469;supply_node;1106.00;10.82;1832.00;5.66;0
469;supply_node;1138.00;10.80;1786.00;4.89;0
469;supply_node;1103.00;11.15;1793.00;1.55;0
469;supply_node;1208.00;10.90;1775.00;2.96;0
470;supply_node;1028.00;11.90;1823.00;5.59;0
470;supply_node;1023.00;12.55;1794.00;2.19;0
470;supply_node;1063.00;12.20;1773.00;5.13;0
470;supply_node;1039.00;13.07;1846.00;0.33;0
471;supply_node;714.00;12.50;2028.00;0.79;0
471;supply_node;834.00;14.13;1935.00;3.72;0
471;supply_node;775.00;13.07;1983.00;2.96;0
471;supply_node;823.00;12.65;1880.00;2.19;0
472;supply_node;1177.00;11.20;1888.00;0.79;0
472;supply_node;1173.00;11.10;1933.00;3.72;0
472;supply_node;1114.00;11.40;1913.00;0.03;0
472;supply_node;945.00;10.82;2021.00;5.89;0
472;supply_node;1151.00;10.55;2000.00;0.33;0
472;supply_node;1050.00;10.95;2032.00;4.37;0
472;supply_node;1077.00;10.90;1980.00;1.73;0
473;supply_node;884.00;12.80;1799.00;0.79;0
473;supply_node;914.00;12.32;1781.00;2.96;0
473;supply_node;942.00;14.57;1793.00;4.67;0
473;supply_node;907.00;12.95;1811.00;2.73;0
480;supply_node;1226.00;11.07;1339.00;1.97;0
482;supply_node;1150.00;13.20;1375.00;1.97;0
482;supply_node;1127.00;13.57;1379.00;3.45;0
486;supply_node;1722.00;9.90;909.00;0.75;0
488;supply_node;1797.00;10.50;983.00;1.05;0
495;supply_node;1991.00;9.90;884.00;6.04;0
495;supply_node;1924.00;10.10;869.00;1.24;0
495;supply_node;1803.00;10.35;888.00;4.17;0
495;supply_node;1858.00;9.70;891.00;1.94;0
495;supply_node;1747.00;9.80;801.00;5.59;0
495;supply_node;1883.00;10.40;833.00;4.82;0
495;supply_node;1745.00;9.80;828.00;5.13;0
496;supply_node;2097.00;11.50;623.00;4.36;0
497;supply_node;2096.00;9.70;826.00;2.65;0
497;supply_node;2127.00;9.78;815.00;1.48;0
499;supply_node;2201.00;10.82;703.00;0.06;0
505;supply_node;2043.00;10.05;730.00;1.01;0
505;supply_node;2065.00;10.25;705.00;3.19;0
506;supply_node;1721.00;16.35;560.00;0.25;0
506;supply_node;1718.00;11.75;522.00;1.66;0
512;supply_node;1726.00;11.70;253.00;5.55;0
512;supply_node;1781.00;10.60;249.00;0.74;0
512;supply_node;1762.00;10.30;35.00;0.67;0
512;supply_node;1747.00;12.13;229.00;2.15;0
512;supply_node;1716.00;10.95;98.00;0.97;0
512;supply_node;1752.00;12.75;202.00;0.21;0
682;supply_node;1523.00;12.28;1768.00;3.38;0
682;supply_node;1549.00;10.80;1743.00;1.14;0
682;supply_node;1506.00;10.70;1740.00;1.45;0
683;supply_node;1426.00;10.15;1847.00;4.61;0
683;supply_node;1295.00;10.70;1931.00;2.36;0
683;supply_node;1303.00;10.70;1838.00;3.84;0
683;supply_node;1315.00;10.60;1890.00;0.49;0
683;supply_node;1238.00;11.15;1922.00;2.66;0
683;supply_node;1361.00;10.40;1864.00;5.25;0
683;supply_node;1322.00;9.70;2012.00;1.90;0
12;floating_harbor;3178.00;9.50;1681.00;1.57;9317
77;floating_harbor;3256.43;9.50;1385.24;-1.98;11597
85;floating_harbor;3111.82;9.50;1613.88;-0.98;362
116;floating_harbor;3022.05;9.50;1254.95;0.79;12003
118;floating_harbor;2724.95;9.50;1247.05;-2.36;4135
126;floating_harbor;2819.00;9.50;1562.00;-1.49;11374
145;floating_harbor;3128.95;9.50;1747.95;-0.79;9228
163;floating_harbor;3039.36;9.50;1389.79;-4.39;3943
178;floating_harbor;2540.00;9.50;1113.00;1.57;13071
188;floating_harbor;3126.36;9.50;1636.21;1.25;3288
189;floating_harbor;3127.07;9.50;1642.01;-4.57;6314
270;floating_harbor;1067.00;9.50;304.00;-2.23;1280
281;floating_harbor;3939.33;9.50;745.97;0.10;4967
291;floating_harbor;3564.53;9.50;1140.49;-1.94;2089
295;floating_harbor;2992.12;9.50;551.20;-4.14;10968
299;floating_harbor;1886.63;9.50;86.47;0.67;12960
311;floating_harbor;1433.00;9.50;1146.00;-1.57;2077
320;floating_harbor;4059.79;9.50;838.30;-1.82;10149
321;floating_harbor;3950.21;9.50;892.30;-4.47;1273
326;floating_harbor;4586.00;9.50;1004.00;-3.14;10062
337;floating_harbor;2695.00;9.50;1789.00;-2.36;13003
360;floating_harbor;1647.00;9.50;1506.00;-2.68;6845
455;floating_harbor;3340.00;9.50;1103.00;-3.52;4115
488;floating_harbor;1862.88;9.50;1010.82;-0.59;1981
614;floating_harbor;4649.90;9.50;1295.15;-1.41;11944
630;floating_harbor;181.00;9.50;903.00;-1.98;13051
631;floating_harbor;32.00;9.50;1109.00;-3.14;13052
632;floating_harbor;5415.00;9.50;945.00;-2.68;13047
638;floating_harbor;5086.00;9.50;847.00;-2.02;12140
642;floating_harbor;104.00;9.50;600.00;-3.14;13050
645;floating_harbor;5020.00;9.50;1038.00;-3.07;13025
648;floating_harbor;5205.00;9.50;1041.00;1.57;13026
649;floating_harbor;1372.00;9.50;836.00;1.57;5023
650;floating_harbor;5507.00;9.68;1657.00;-1.57;13067
656;floating_harbor;3562.96;9.50;1135.77;-1.46;8085
678;floating_harbor;3612.57;9.50;1049.82;-0.23;4932
685;floating_harbor;1565.95;9.50;1004.05;-2.36;7617
695;floating_harbor;1708.21;9.50;1071.70;1.33;153
696;floating_harbor;1820.05;9.50;1405.05;-3.93;13010
697;floating_harbor;2532.00;9.50;1191.00;1.57;3118
698;floating_harbor;2414.70;9.50;1279.96;-1.87;1751
702;floating_harbor;2400.92;9.50;928.81;0.81;13014
703;floating_harbor;2585.00;9.50;571.00;-1.63;13013
704;floating_harbor;2721.00;9.50;386.00;-3.14;13016
705;floating_harbor;2906.00;9.50;682.00;0.10;13015
706;floating_harbor;3664.87;9.50;303.74;-3.61;13017
707;floating_harbor;3703.05;9.50;322.05;-3.93;13018
708;floating_harbor;3515.94;9.50;440.29;-2.13;13072
709;floating_harbor;3683.00;9.50;585.00;0.00;2188
710;floating_harbor;3967.00;9.50;499.00;-3.25;13019
711;floating_harbor;4470.00;9.50;489.00;-1.02;13005
712;floating_harbor;4307.00;9.50;404.00;-3.14;13002
713;floating_harbor;3985.00;9.50;41.00;-0.59;2165
720;floating_harbor;2217.03;9.50;36.70;1.47;10995
725;floating_harbor;5423.00;9.50;655.00;-0.71;13038
728;floating_harbor;4489.00;9.50;971.00;-4.28;11981
729;floating_harbor;4579.95;9.50;1005.05;-2.36;4189
730;floating_harbor;1925.00;9.50;1686.00;0.00;373
734;floating_harbor;5390.74;9.50;470.87;-4.25;7390
735;floating_harbor;2921.21;9.50;1385.36;-2.82;9909
738;floating_harbor;4881.59;9.50;566.99;0.06;4579
739;floating_harbor;753.00;9.50;1800.00;-2.23;1869
743;floating_harbor;4684.70;9.50;1246.21;-2.90;10000
765;floating_harbor;3609.00;9.50;1085.00;-0.63;8051
772;floating_harbor;2977.74;9.50;577.87;-4.25;12975
776;floating_harbor;2842.35;9.50;742.01;-3.09;10919
777;floating_harbor;2832.06;9.50;741.31;-2.84;1951
